source_id,teff_gspphot,logg_gspphot,lum_flame,radius_flame
193002946018048,3701.8738,4.6657,0.049297575,0.5406151
203134773342208,4553.4536,4.8541,,
203517025963904,5339.85,4.3908,0.71261185,0.98617643
203620105177856,4880.241,2.6364,37.95868,8.61173
207429740645760,5951.759,4.7261,,
208907209397120,4301.7583,4.8794,,
212381838425728,5101.5923,4.5343,0.35681307,0.7632572
213648853472000,4963.8477,4.8454,,
228840153102208,3711.6067,4.4523,0.087736085,0.71761554
232340551195520,4768.865,4.1859,0.35919896,0.8798092
232928961961088,5181.999,4.1106,2.7278569,2.051891
236429360075520,4552.1714,4.84,,
237185275832576,3323.3926,4.7367,0.017066253,0.39274487
238937620983040,5613.46,4.7327,,
239422952509312,4931.8877,4.5434,0.31535307,0.7660179
239521736546816,3447.4614,4.5923,0.027059304,0.4673772
240758687142912,3693.7434,4.3414,,
243477401636480,5830.4106,4.4745,2.0344143,1.39789
245332827504896,4826.4956,4.8975,,
251277062270848,5209.027,4.4047,0.61416286,0.9621619
253884107065472,5329.2954,4.3217,1.1449786,1.2553331
253884107216640,4995.5728,4.8212,,
256495447330048,4090.7354,5.0049,,
257049498309632,5405.3325,4.3295,1.0471698,1.1649538
262336603040512,3260.8347,4.5382,0.009064562,0.29840267
262645840689152,5607.691,4.6963,0.32246274,0.60073805
263504834152192,4386.5396,4.6934,0.18375053,0.741303
264810504016896,4792.357,4.5909,0.3672611,0.8743127
270346717032832,3467.14,4.4286,0.054638542,0.6466026
270892177890432,4431.5283,4.4924,0.23172227,0.817227
274504245371264,4339.2715,4.6258,0.13063976,0.63734466
278966716427520,3636.6748,4.7118,,
279619551455616,4457.609,4.824,,
283158603905024,4703.955,4.8644,,
286564513707520,4091.335,4.9968,,
286972534865920,4413.6904,4.5616,0.16147758,0.68680453
289175853973376,5938.3286,4.3279,1.4510843,1.1374938
290859481018112,5685.7427,4.1608,1.6688223,1.3350223
292646187412480,5671.543,4.4951,0.8025448,0.93275595
297074298182400,5401.5444,4.6438,0.32230505,0.65135795
302885389428096,4371.6465,4.6617,0.12608689,0.62030977
308413011832576,5582.3447,4.2945,1.3002098,1.216043
308516091062016,4080.6465,4.9845,,
308894048188928,3287.9077,4.6236,,
310130998771456,4933.824,4.8545,,
312987152502400,4397.242,4.8213,,
313605627794944,5565.5054,3.4524,10.706759,3.523969
315284959550848,5301.1167,4.7578,,
315426693923072,5094.911,3.6617,3.2664921,2.3381588
323634375970560,5737.2363,4.6996,,
325627240791552,3207.4475,4.6329,0.007869554,0.28748894
326009493361152,5985.3965,3.8844,4.266765,1.9178131
326181292052096,4433.835,4.547,0.17291954,0.70187056
326486234264576,4874.096,4.5095,0.40827224,0.8948436
333942297548672,3306.9875,4.9439,,
336557933015296,5974.412,4.1384,2.0090845,1.3251394
336867170660224,3329.4883,4.8744,0.014902858,0.3669141
338413358883584,5705.3315,4.0108,2.3811004,1.6155138
344151435189632,4585.669,4.5238,0.2317218,0.7589125
344799974864896,5410.2847,4.6862,0.27139112,0.5971271
345354026059392,5828.2793,4.5867,0.61940265,0.7835942
345487169640832,5691.13,4.7289,0.33567888,0.5970153
346522257131392,5046.3867,4.4402,0.5102496,0.933495
347239516314112,4568.557,4.8301,,
350366252516992,4769.067,4.4508,0.3202945,0.82662463
357860970787712,5946.341,4.2568,1.4713353,1.1434433
358131553074560,3298.1,4.6315,,
364659903619840,4929.1704,4.8667,,
370432339521536,3290.1628,4.9294,0.011731824,0.33361527
376342214534016,3556.7866,4.5099,,
378094561195392,5191.706,4.7968,,
378373734587520,4436.5083,4.8535,,
378408094325248,3548.9595,4.4647,0.052998144,0.6065564
381015139112192,3785.9766,4.4748,0.11780728,0.79902196
381912787635328,3693.0906,4.7235,0.053953692,0.56422985
382526967625088,4890.47,4.6764,0.37285888,0.8497064
386173395191424,5318.499,4.7037,0.2430292,0.5806631
386723151003776,3666.9204,4.664,0.065009,0.6599437
387066748580736,4896.329,4.8557,,
388093245210112,4617.238,4.8455,0.079572774,0.44079453
389227116571392,5275.0854,4.7655,0.21058168,0.54932517
389433275005696,4574.822,4.771,0.43370813,1.0594531
391292996229888,5752.5073,4.337,1.1815072,1.0945582
398263727650176,5226.8843,4.4805,0.5294534,0.887093
400875067933440,4627.6597,4.7875,,
403765581249792,5776.349,4.3616,1.1472335,1.0646446
405032596251648,4910.8604,4.8136,0.11869747,0.47654262
405655366841344,4228.6675,4.7392,0.06770933,0.48828748
412763537555200,3378.6895,4.4962,0.035868898,0.55393225
417883138572288,4580.9614,4.7966,0.098209254,0.49701428
424828100844416,5334.3477,4.6069,0.31222335,0.65456426
426851029756928,4378.2705,4.5308,0.26171649,0.8934266
433516819028992,3303.9297,4.8722,0.010041517,0.30883202
437124591574784,3353.1104,4.9232,0.012835198,0.33447254
437987880631040,3833.149,4.7033,0.07652275,0.62685597
438224103286528,4167.821,4.6696,0.1302067,0.68877894
446887052838784,5403.825,4.6468,0.5017484,0.7870516
447333729435904,4359.041,4.4974,0.1615422,0.70682424
447776110552704,3198.8467,4.6791,,
450043853288832,6034.822,4.7123,,
450563544874624,5780.5713,3.8923,3.3355608,1.8231581
457985248384640,5133.0874,4.6494,0.23759516,0.61323017
459531436610304,5656.105,4.4514,0.91513604,1.0151644
459875033993856,4873.601,4.1742,1.1306849,1.4932604
462688237036416,3278.3623,4.6506,,
462825675995008,4464.5522,5.047,,
467739118618496,4598.9575,4.7803,,
469083443868544,4401.9927,4.5942,0.16653062,0.69995385
473515850116608,4863.843,4.559,0.32752123,0.8054358
473790728022912,4744.9106,4.8183,0.14911772,0.5709504
474233109230592,4033.8706,4.3674,0.16513146,0.86804277
474782865064832,5557.7837,4.5629,0.4498718,0.7289089
476054175305344,3949.7473,4.8268,0.065875396,0.5516873
493478858068352,3601.8901,4.3344,0.056209464,0.61108214
494402275534848,4453.4336,4.8574,0.06314703,0.4238513
495055110557696,4849.8154,3.2772,7.7725463,3.9523156
496296356610432,6119.588,4.3735,1.485829,1.1099935
499040840246272,3920.314,4.8136,0.09423694,0.6663672
499904129135488,6067.576,4.3528,1.1431711,0.9613352
500037272670208,5122.6294,4.7955,,
500694403120640,4511.6235,4.5985,0.15866037,0.6510575
502751691993856,3028.557,4.9679,,
503099584799616,5059.4517,4.5962,0.9417933,1.2836446
504370895151232,5515.6016,4.353,0.8622204,1.0205189
505436047003136,5859.012,4.3898,1.0221926,0.98462504
506359464560512,5084.2686,4.7829,,
506393824299264,5650.708,4.737,,
509662294822656,4251.61,4.6827,0.08073733,0.52363724
513682384222720,6411.873,4.3958,1.1133159,0.8516118
518316653562624,3245.4456,4.9001,,
520069000195968,3377.1465,4.611,,
520618756031872,4980.115,4.4524,0.46058497,0.9116602
520726130579840,5107.8022,4.7541,0.44175425,0.8492388
524673205189248,4059.4023,4.7325,,
526910883481600,4320.4077,4.5273,0.20684087,0.81035215
529483568533632,3704.482,4.6593,0.056822274,0.5776341
529762741763968,4897.181,4.4811,0.54968476,1.0303534
530999692377344,3914.9158,4.6929,0.071357384,0.58142394
536286796798848,5660.491,4.6963,0.34293166,0.6087144
538180877754240,5105.932,4.445,0.4806121,0.8896493
540513044635264,5179.1865,4.5272,0.47573856,0.851186
542853802073088,5619.5034,4.443,0.7514751,0.9099197
550339929796864,4067.5981,4.3873,0.084798165,0.5879234
552646327510656,3847.371,4.694,0.0619559,0.55994207
552921205417344,4760.192,4.5536,0.26552773,0.7515083
556391538988288,5466.6313,4.5587,0.5851322,0.85378814
563224831739520,3011.1711,5.0767,,
564358703052160,5284.027,4.7213,0.24303521,0.58850193
564633580961536,3556.1072,4.4245,0.055526055,0.6203261
573257875311616,3383.7625,4.8592,,
575559977808000,3640.1243,4.4212,0.09337775,0.7728018
580164182385664,5136.4644,4.7974,,
581950889119104,4471.491,4.6736,0.11791849,0.59825724
588513598791040,3401.0806,4.8865,,
589961003464576,4574.5054,4.398,0.625792,1.2646526
1340029956224,4319.841,4.8899,,
3371550165888,5066.854,4.6427,0.52214503,0.9448664
3917010338944,4048.3394,4.51,0.10957919,0.6716324
4814659150336,4006.86,4.735,0.077287085,0.60432386
6631429670400,3846.482,4.703,0.057521507,0.541349
11029476024064,5209.2954,4.7265,0.7192948,1.0452503
13469017618176,4942.4097,4.7361,0.15951604,0.54545254
13473313244288,6107.546,3.9762,4.366676,1.8701144
13743895527936,3289.9443,4.6156,,
15942918799872,3563.5413,4.6134,,
16428250739584,4903.4814,4.4669,0.4674482,0.9465288
17867064019328,4867.2964,4.7394,0.12765038,0.50654763
18661633709184,4823.0044,4.4171,0.4173787,0.92590195
18799072665856,3580.6018,4.6172,,
23570780595456,5044.744,4.7908,,
26736172221312,4111.911,4.6745,0.1782392,0.83490825
29622390238720,4408.6074,4.6285,0.16570358,0.69730973
32744830897920,4781.703,4.7989,0.11404928,0.49344957
33913062016640,5348.076,4.7699,,
36283883727872,3560.7878,4.4342,0.053194825,0.6098254
41442140268544,4419.08,4.1729,0.364022,1.0314046
45187351744000,4450.027,4.804,0.15783562,0.6681832
48588965841280,6269.2036,4.4662,1.1499127,0.904244
53841710275840,3292.7288,5.0121,,
57277684114560,3463.8257,4.885,,
72778221634944,4551.3745,4.4058,0.16906545,0.65887356
73976516928000,4666.4624,4.673,0.11020901,0.5073138
83326661306368,5489.424,4.7099,0.27357218,0.5773048
84524956656768,5109.0195,4.5989,0.5985236,0.98517406
84975928720128,5652.8237,4.5342,0.7396387,0.8968976
86105504493056,6167.9536,4.0581,3.2221045,1.5712271
93149250816000,4004.4983,4.9977,,
94867237736320,4406.1104,4.8849,,
95421289184128,5517.7485,4.5679,0.40011773,0.6887469
96520800811648,5804.4175,4.6649,0.41272652,0.6349309
104178727076992,5488.839,4.3866,0.74535835,0.9562065
104904576968960,5257.539,4.6439,0.49445948,0.84918684
109543141672960,4697.6816,4.3614,0.49595693,1.079721
110951890948096,3227.6794,4.7301,0.020662457,0.47838584
113180978539776,3365.3777,4.595,,
113352777221376,4802.7075,4.7404,0.14563112,0.5533618
115380001589760,5686.8823,4.4086,0.84670687,0.9457496
120430883355008,3481.0586,4.5353,0.031849008,0.46002695
123424475948672,3059.8281,4.9739,0.0055239373,0.2651921
125481764879232,3446.5173,4.4659,,
125795297920640,4884.165,4.4863,0.34636915,0.82011336
131460359394816,3447.2288,4.6189,,
137202731029632,5977.6274,4.2386,1.9478679,1.3008147
141871359733120,3437.7397,4.6019,,
147987393179136,5081.891,4.4769,0.7430406,1.1119138
152385439705216,4496.19,4.7484,0.2188314,0.77695847
153794188988928,3607.8174,4.4135,0.07276019,0.68922347
155958852507264,4452.434,4.5337,0.18862906,0.7318509
160464273778048,5914.692,3.8913,2.5110693,1.466116
160910950375936,5287.6597,4.6334,0.25187632,0.5992295
161147172984576,3528.6677,4.6093,,
164754945765760,5143.5015,4.7769,0.17486602,0.52428013
169771467347328,3458.813,4.3046,,
169981921298176,4280.1357,4.557,0.23824206,0.8849292
178945517493888,4603.408,4.8291,,
183760176405632,4467.5728,4.6161,0.17849392,0.6879063
188776698198912,4311.7974,4.669,0.12265058,0.6271274
191594196746880,8869.908,4.2176,15.08062,1.7037394
192964290912768,3806.584,4.8985,0.07560927,0.639345
198053827541760,5006.0186,3.5533,3.8401358,2.6084287
199703094981632,4303.3647,4.5998,0.13844892,0.66801596
200557792963584,3552.905,4.4711,0.052487385,0.60256743
201111844251392,3370.0127,4.9111,,
203100413494912,4679.72,4.6087,0.19086911,0.6644203
208361749043968,5590.628,4.5373,0.48794165,0.75024724
209250806782720,4760.7354,4.8841,,
213236536586752,5955.5176,3.6432,2.9982414,1.6505909
213305256084736,3446.2769,4.6049,,
215130617487872,5515.0747,4.5942,0.9076542,1.0859735
220280282950528,5830.0845,4.2182,1.4947323,1.1990296
220765614607616,4965.829,4.6107,0.31482726,0.76305497
221585953065984,3435.3816,4.4685,,
223166501058816,5535.127,4.7555,,
227736346272768,4206.5,4.6074,0.1709462,0.7730446
230760003221760,3335.443,4.6246,,
230828722627072,5734.488,4.499,0.7771324,0.90989524
232310486701696,4146.744,4.6566,0.113522425,0.654126
232546709628672,4274.451,4.644,0.116069354,0.6210015
234883171842176,4723.4277,4.8396,,
240694262824320,5748.883,4.5033,0.819069,0.9239653
242171731580672,3865.0818,4.619,0.100981414,0.7109417
246054382009600,5211.8384,4.7099,0.23125237,0.590742
250246269601024,4449.7095,4.9141,,
250310694414464,4451.6055,4.7746,,
250658586976512,5161.6987,4.2378,1.0392182,1.2809005
255056633486848,4900.5186,4.5339,0.35764313,0.82918805
255258496874496,3320.2815,4.94,,
255778187989632,4335.595,4.3951,0.2413771,0.8677125
267872815868672,4577.1177,4.6223,0.20348339,0.7169383
269414708969984,3922.135,4.8605,,
269449068708736,5509.2617,4.4832,0.6605796,0.9045155
272958057146752,3681.3867,4.3459,0.075138025,0.6762981
274710403801984,5266.4507,4.3794,0.7738415,1.0567019
280792077490688,5914.721,3.8056,2.8412933,1.6019859
282888021703552,5065.8027,4.6752,0.30446565,0.7348893
284155036320384,4230.4204,4.659,,
286083477371648,4260.7783,4.6705,0.1305266,0.6623004
294879570386944,4711.582,4.7273,0.5505724,1.1176202
294909634654592,5548.9062,4.0121,2.4454567,1.7063849
297555334507776,5262.3296,4.5721,0.4852277,0.8397308
300102250623232,4084.571,4.7193,0.09333342,0.61307263
305354994921856,3499.72,4.4528,0.0808754,0.77248526
307072981917440,3505.0054,4.7956,,
309070142332160,4508.586,4.4649,0.30781525,0.91089606
309207581284608,5734.7393,3.9073,2.5894694,1.644035
311574107793920,5498.134,4.7445,0.27895573,0.5818998
312780994073600,5178.8364,4.5779,0.44192764,0.828345
314288526987136,3166.8677,5.0229,,
314735203725440,3769.7603,4.2718,0.17689876,1.0006461
317385199039488,4200.1567,4.5814,0.12083719,0.66124517
319201969702400,3596.1367,4.6272,,
322710958456448,3467.9773,4.5964,0.028526844,0.47134316
323634375969408,4350.912,4.6278,0.12191566,0.6126991
337584429767680,4800.6064,4.8976,,
338482078360448,4935.5903,3.6321,3.348048,2.5208426
348137164837120,6032.7944,3.9492,5.38424,2.120864
350164389429504,5233.6865,4.3831,0.5566639,0.958203
352157254220160,4827.126,4.5464,0.31959808,0.8061104
358268992027904,3851.4897,4.9373,,
358440790715008,3691.0293,4.9414,,
361086490575104,4272.1777,4.6682,0.08278388,0.535898
362804477502208,4841.1304,4.1946,0.29963985,0.77908343
363560391977856,3237.1252,4.8964,,
366515329247488,3390.6409,4.6352,,
369607705797376,4934.2466,4.85,,
372974960167808,5509.7515,4.4445,0.65789735,0.89005226
385962941178112,5372.5034,4.7538,0.22938192,0.5521434
388372418474752,3555.0825,4.37,,
388436842582272,4965.4175,4.7508,0.29781765,0.73894864
389536354221824,3355.3862,4.9184,0.010363332,0.30258438
395313085591040,4426.602,4.5067,0.20566729,0.7690651
406892317422208,5133.617,4.5925,0.469821,0.8645348
407884454568704,3133.0505,5.0074,,
409091340680576,5193.7417,4.6316,0.26211128,0.64367497
415207374102400,4932.7354,4.3868,0.48087043,0.94720125
419983377734912,4551.8965,4.6514,0.20308807,0.72045594
422590422194048,4890.9023,4.5101,0.36797416,0.8414709
427576879914496,6061.7466,4.4505,0.8722271,0.84691435
428676391542144,4534.1714,4.6921,0.18347554,0.69578505
429050053024384,4913.449,4.8577,,
434513251452544,5130.8784,4.7866,,
434964223681408,4203.033,4.6688,0.091913186,0.57606554
437296390345984,4718.892,4.8057,0.10606826,0.4868505
438675075395072,4642.7695,4.4924,0.26951054,0.7950555
440663644599936,5452.5474,4.6227,0.33748057,0.65772045
443244920608128,4984.459,3.4823,5.0446568,3.0300825
444069554326400,5021.7188,4.4528,0.4378012,0.87667173
447535592385152,3376.0732,4.7663,0.031360704,0.514451
450559249374720,3511.1836,4.8909,,
452212812313984,3113.5193,4.2885,0.0138800945,0.4049312
453793360279424,5680.3735,3.6635,3.022464,1.8061124
464303144749952,4906.015,4.7981,,
470663991837824,3399.4082,4.9485,0.011798895,0.3131404
471557345033344,4370.3003,4.6282,0.16984546,0.7197409
472377683335040,3906.7744,4.8159,,
479082127737216,5542.2236,4.4352,0.7752007,0.953233
481109352272896,4647.875,4.6925,0.25415117,0.7827582
482479446435200,3769.961,4.3804,0.08274554,0.69960564
485919715635072,5361.307,4.7692,,
490661359527296,3792.5044,4.7243,0.051423132,0.52612555
496017186457344,4055.669,4.6799,0.068794206,0.5309734
497464587778304,4983.9907,4.5758,0.30148095,0.73554504
497911264316160,4922.4424,4.7194,0.1525627,0.54432154
501823979056256,5275.198,4.7248,0.22394623,0.56810325
510585712335744,5286.5073,4.7083,0.23021479,0.5739455
512033116783104,4764.1943,4.821,0.10822139,0.4833745
513510585531520,4293.4585,4.8162,0.14150035,0.68334395
520313813720704,5789.5654,4.3694,1.0833975,1.0365603
520451252674816,4592.174,4.7096,0.1429799,0.59645563
525948810808704,5369.036,4.1301,2.8994079,1.9750181
527490703775872,3939.1301,4.7723,0.09686392,0.7017918
529384784642176,5923.4717,4.4394,0.8550285,0.8839913
532202282599296,3700.3071,4.0403,0.10623705,0.7916357
534126428740096,4531.081,4.4975,0.20479059,0.73568094
534534450119296,3491.4568,4.6034,,
537253164754688,5723.6807,4.4592,1.4570343,1.2278416
537768560833536,5160.973,4.6375,0.2548497,0.63126445
537798625272320,3552.862,4.4489,,
539555267221504,5148.2646,4.4362,0.58254015,0.95742625
542407125477376,3579.9807,4.4102,0.07215114,0.6957268
543334838508928,6313.748,4.2524,2.1236937,1.2218764
545357767693056,3341.8948,4.0711,,
549137338705024,5745.608,4.3367,1.1832784,1.1382296
552337089902976,5862.574,4.1672,3.5755424,2.3554251
553367882018048,5290.868,4.3823,1.0681679,1.2268609
559479620237312,4357.1343,4.8205,,
559483915442816,3479.1404,4.7642,0.023061136,0.41745046
560647851057152,6370.6533,3.7656,11.214276,2.748029
562262759051136,4569.0615,4.7037,0.25888014,0.8110751
566042330240512,5433.737,4.7405,0.24632089,0.56139374
568516231390976,6187.774,4.308,1.8430654,1.1823606
568550591139840,6102.324,4.5548,0.7598628,0.7796008
575078941459328,3619.667,4.7778,,
576418971246592,6137.7866,4.663,0.55734223,0.65885526
580477715669632,5842.0474,4.3696,1.0750924,1.0112289
581714666265984,4746.8623,4.4886,0.32380512,0.83671814
586280216175616,3569.2485,4.593,,
587001770297600,3571.4104,4.2838,0.027569702,0.43218297
589033290530176,5419.7617,4.2636,1.982049,1.618435
589857924273536,5867.1333,3.7402,3.3416748,1.7898898
597520145900672,5069.0156,4.5128,0.4452663,0.867632
598237405130624,4494.9487,4.807,,
598477922910208,3349.0852,5.0521,,
601368436621568,5586.9033,4.4652,0.6749245,0.88050526
602055631389696,4889.7964,4.5405,0.30013582,0.7624242
606140144625792,3678.9744,5.0857,,
606655540710528,3522.0913,4.8935,,
607587549264000,4979.6504,4.5964,0.35514146,0.7992173
617959894632832,3370.599,4.1089,,
622911992544128,4779.9917,4.4745,0.28808072,0.78479165
625317174259456,4307.4844,4.6607,0.15362404,0.7044189
625484677525376,3129.365,4.8165,,
626279246899584,5581.1064,4.0594,3.3162704,1.9403859
626382326114304,5414.7744,4.5777,0.41653118,0.7357169
634349490215680,3491.7002,4.4306,0.06801003,0.71606296
635453297031296,5874.907,4.4095,1.7033505,1.25649
648922314460672,5229.892,4.5891,0.6392084,0.96684283
651701158400512,4971.3633,4.6394,0.19737643,0.5980561
652873684382464,4192.5176,4.6446,0.24432923,0.9379203
653968900995456,3095.5574,4.9786,,
663349109470592,3493.4795,4.5152,0.026716923,0.45128018
2851858288640,5819.5605,4.3388,1.2918831,1.1249332
4230543624320,5646.016,4.3825,1.7340976,1.3879628
7834020517760,5266.5435,4.5324,0.35066605,0.7110915
8727373730048,3995.1091,4.8544,0.055488914,0.49271512
8766029055104,5644.352,3.8897,1.5229887,1.2794461
11510512362368,3176.7964,4.9576,0.007909066,0.2931278
23300197765248,3081.4863,5.0545,,
23467701379328,5401.5444,4.7678,,
25048249473536,3499.284,4.6137,,
30683246603520,3657.9573,4.8343,0.04920466,0.55616784
32611687478272,5115.716,4.651,0.4179887,0.8334478
40544491500416,3466.0017,4.4678,,
41098542885760,4438.8716,4.5602,0.11577446,0.57722867
45629732576640,3475.7651,4.8654,0.020756818,0.39676106
